first_competitor,second_competitor,category_id,winner,match_id
1500410,2100074,3837516,1500410,39256286
1500612,1500587,90270649,1500587,39274545
1700385,1700177,92303021,1700177,39288352
1600267,1600329,84357639,1600267,39300597
1500006,1500215,24280048,1500006,39303183
1700453,1800096,32058656,1800096,39305470
1900042,1800112,94394146,1900042,39328546
1800093,1600367,41150228,1800093,39341332
1700155,1600331,41150228,1700155,39397519
1700144,1600409,76434048,1700144,39425411
2000027,2100092,94113634,2100092,39431963
1800412,2000051,81687208,2000051,39470373
1700538,1900067,82473321,1700538,39481770
1500692,1500002,40556595,1500002,39482692
1500426,1500419,17626627,1500426,39505738
1700273,2000312,48884355,2000312,39506661
1700530,1700483,65548502,1700530,39543525
1600279,1700015,78601896,1700015,39549570
1700144,1500080,76434048,1700144,39554555
1700071,1800015,42569356,1800015,39565444
1800332,2000186,48884355,1800332,39575812
1501182,1500381,20510342,1500381,39606358
2100219,2100081,83384433,2100081,39607094
1500383,1500410,37376827,1500410,39648319
1700230,2000271,67704249,2000271,39671749
1900146,1700127,92303021,1700127,39691019
1600268,1900003,53453606,1900003,39693663
1500095,1800003,92798146,1500095,39711298
1600257,1700076,98242958,1700076,39729827
2100094,2000078,40556595,2000078,39752232
1900099,2000194,94410639,2000194,39789218
1800332,1700273,48884355,1700273,39794001
2000007,1700131,28586144,2000007,39796797
1700116,1600268,53453606,1700116,39800580
1900375,1800403,73673141,1900375,39840726
1900003,1800003,53453606,1900003,39857849
1600613,1600087,38479101,1600613,39866787
1900042,1700177,92303021,1700177,39880141
1900371,1900104,94394146,1900104,39881207
1800278,1800015,66137940,1800278,39889906
1800412,1800411,52483288,1800411,39920872
1800017,1500271,15723691,1800017,39930570
1800104,1800207,24653464,1800104,39932411
1500311,1500423,53784671,1500423,39934340
1500408,1500612,47337021,1500408,39938625
2000008,1900046,94410639,2000008,39941912
1700390,2000032,28586144,2000032,39976986
1500239,1500587,53784671,1500239,39981936
1700487,1900105,20625435,1700487,39984247
1800232,1800125,20625435,1800125,40000679
1500268,1500239,93340099,1500239,40002717
1900375,1900402,52483288,1900402,40016974
1600280,1700144,89059425,1700144,40021567
1600450,1500094,69502754,1600450,40037983
1700487,1900105,41150228,1700487,40040206
1900238,2000034,94410639,1900238,40049835
1500422,1800415,22019079,1800415,40061139
1500101,1500391,32773529,1500101,40065804
1800091,1700540,20625435,1800091,40100181
1500006,1800042,24280048,1800042,40113503
2000032,1800348,28586144,2000032,40121713
1700144,1800402,63722814,1800402,40123538
1500720,1500112,83576777,1500112,40134958
1500410,1500612,37376827,1500410,40135448
1600604,1600087,74803357,1600604,40211361
1600514,2000163,41150228,2000163,40232719
1500533,1501184,37376827,1500533,40239008
1600280,1700144,98242958,1600280,40259708
1500423,1500692,95276352,1500423,40286203
1900364,1800241,34803546,1900364,40300589
1700044,1600125,48884355,1700044,40305323
2100081,2000185,93894916,2000185,40309002
1600190,1700110,32058656,1600190,40313364
1700127,1700290,67704249,1700127,40361332
1800418,2000267,12375490,1800418,40371681
2100222,1700153,41150228,1700153,40383481
1600618,1600514,1605247,1600514,40383957
1600613,1700076,28586144,1700076,40389350
1600531,1700254,22019079,1600531,40394149
1700483,1800226,65548502,1800226,40448551
1500160,1500239,93340099,1500160,40451596
1900262,2000094,34803546,2000094,40489448
1700153,1700024,41150228,1700153,40519395
1600459,2100095,22019079,1600459,40543399
2000021,2100077,1605247,2000021,40550263
1700144,1800003,73048877,1800003,40582099
1700487,2000238,41150228,1700487,40596166
1900391,2100069,94410639,2100069,40606657
1900404,1900405,23655601,1900405,40631833
1700162,1501195,84357639,1501195,40635485
1500112,1500468,54769278,1500112,40645130
1600434,1500160,37540814,1500160,40680813
1500310,1500435,66137940,1500435,40694753
1500693,1500586,53784671,1500693,40731202
1700162,1700260,32058656,1700162,40735827
1800415,1700254,63722814,1700254,40741907
1700114,1600249,66137940,1700114,40775115
1700023,1500311,53784671,1500311,40778143
2100202,2100072,94410639,2100072,40780406
1600329,1700353,32058656,1600329,40792044
1700368,1600486,32058656,1700368,40803568
1600125,1501188,3837516,1600125,40815520
2100088,2000344,24337055,2100088,40820809
1800413,1800418,12375490,1800418,40830129
2000066,1500216,53784671,1500216,40831412
1900259,1900105,94113634,1900105,40834510
1600268,1600409,74803357,1600268,40834772
1700024,1501192,35731376,1700024,40839581
2000271,1800112,67704249,2000271,40865419
1700353,2000032,63722814,2000032,40873102
1600251,1700297,88048778,1600251,40893748
1500381,1700117,17626627,1500381,40936930
1900289,1500410,93340099,1500410,40944909
2000033,1500449,83410081,2000033,40987947
1900371,1900042,94394146,1900042,41043351
1900294,1600077,1605247,1600077,41055049
2000254,1900381,69254490,1900381,41082973
1800112,2000007,67704249,2000007,41083432
1501107,1500006,24280048,1500006,41092668
2000309,2000223,69254490,2000223,41149001
1700390,1700290,28586144,1700390,41153902
1700274,1600377,48884355,1700274,41188691
1900153,2000097,83384433,2000097,41224521
1700167,1700256,24653464,1700167,41228790
1800098,1900319,24653464,1900319,41246384
1800092,1900262,34803546,1800092,41268784
1500955,1800392,54769278,1800392,41286788
1600531,1700144,24723992,1600531,41309393
1800306,1800411,63388575,1800411,41313897
1700141,1700254,22019079,1700254,41323520
1800418,2000117,96146351,1800418,41336118
2000048,2000004,69254490,2000004,41345076
2000021,2000020,35731376,2000021,41350462
2000082,2100224,81687208,2000082,41360311
1800392,1600531,7798184,1800392,41392850
1700353,1800062,28586144,1800062,41393753
1800226,1700273,48884355,1800226,41406867
1500533,1600297,67284773,1500533,41419449
1900105,1800113,94113634,1900105,41465331
1900319,1900405,73673141,1900319,41472484
1800392,1500163,94615162,1800392,41475905
1600297,1600507,16191362,1600507,41481729
1600115,1800093,41150228,1800093,41573483
2000094,1600468,37025873,2000094,41582033
1600542,2100050,1605247,1600542,41591644
1700131,1600613,28586144,1600613,41608656
1500692,1900241,95276352,1500692,41611680
1500468,1500449,42494655,1500468,41616048
2100234,1800235,38479101,2100234,41633124
2000346,2000118,70083850,2000346,41662288
1500410,2000046,3837516,1500410,41670600
1600268,1600604,53453606,1600604,41670954
1700175,1800171,82473321,1700175,41671136
1800349,1800093,41150228,1800093,41698414
1800003,1600409,70701621,1600409,41715793
1700023,1500160,37540814,1500160,41730406
2000034,2000028,70083850,2000034,41750616
1501107,1700010,15723691,1700010,41805923
1800408,1800306,61075387,1800306,41828304
1500410,1900300,3837516,1500410,41831480
1800226,1900182,48884355,1800226,41833782
1900323,1900020,23655601,1900020,41846893
1800171,1900362,82473321,1800171,41865452
2100214,1800227,41150228,1800227,41873714
1600280,1700116,98242958,1700116,41909482
1900034,1800366,70083850,1800366,41929212
1600088,1600502,35731376,1600088,41934052
1500379,1500693,40556595,1500379,41958033
1800193,1600077,47337021,1800193,41970301
1600502,1700024,88048778,1600502,41973626
1700141,1501065,63722814,1700141,42000431
2000020,1700153,1605247,1700153,42014240
1900313,1600502,20625435,1600502,42021887
1500239,2000152,37540814,1500239,42029509
1800114,1900176,48884355,1800114,42046067
1500401,1600419,15999797,1500401,42049568
2000004,1800096,52483288,1800096,42081471
2000092,1900020,69254490,1900020,42089952
1500950,1500379,53784671,1500950,42090562
1600486,1600329,69502754,1600329,42094365
1500408,1500310,47337021,1500408,42098455
1600094,1600087,98242958,1600094,42110591
2000021,1600618,1605247,2000021,42140173
1800019,1800098,38479101,1800019,42144944
1700510,1700071,79901281,1700510,42172152
1700224,1700310,24653464,1700310,42183357
1500408,1500381,69047473,1500381,42185048
1800364,1500449,73048877,1800364,42232541
1500102,1500693,53784671,1500102,42247074
1900050,2100070,70083850,2100070,42254972
1700114,1800154,20510342,1700114,42276928
2000031,2100104,35731376,2100104,42276967
1900176,1700530,48884355,1900176,42281599
1900126,1700483,65548502,1900126,42299361
1800403,1800306,63388575,1800306,42300228
1600297,1500533,37376827,1500533,42306342
1800003,1600185,74803357,1600185,42332830
1900385,1900226,51404974,1900226,42333586
1500112,1500008,76434048,1500112,42338980
1500449,1800392,24723992,1800392,42360886
1500950,1500693,87593816,1500950,42444602
2100093,2100071,32058656,2100093,42444604
1900100,1500379,93340099,1500379,42450479
2000146,1700117,47337021,1700117,42481342
1900379,2000126,24337055,1900379,42482974
1600125,1500612,37376827,1500612,42499859
1700153,1800113,41150228,1800113,42505642
1900029,2000167,48884355,1900029,42517037
1900409,1700023,37540814,1900409,42540571
1900244,1900378,34803546,1900244,42543381
1800017,1500426,26060937,1500426,42579398
1500375,1700023,53784671,1500375,42582908
1800392,1600192,80466941,1800392,42586140
1600514,1700181,41150228,1700181,42594347
1700353,1700260,32058656,1700353,42635154
1500335,1900409,97191435,1900409,42641884
1500379,1600127,3837516,1500379,42642289
1600247,1800348,38479101,1600247,42651036
1700483,2000192,1605247,2000192,42670743
1800019,1800348,28586144,1800348,42692731
1800093,2100258,41150228,1800093,42697127
1600372,1500326,35731376,1600372,42702577
1600249,1500383,66137940,1500383,42712445
1500423,1500419,95276352,1500423,42713069
1500556,1500587,47337021,1500587,42717816
1900409,1500410,93340099,1500410,42727111
1500379,1500586,40556595,1500586,42727271
2000185,2000345,93894916,2000185,42738856
2000021,1700153,35731376,2000021,42760347
1500006,1500336,24280048,1500006,42764543
2000034,2000047,94410639,2000034,42785352
1900364,1800226,79901281,1800226,42801522
1500426,1800017,29469615,1500426,42803527
1800322,1900104,94394146,1900104,42816304
1800408,1800403,63388575,1800408,42841396
2100076,2000039,3837516,2100076,42848456
1600094,1600268,53453606,1600094,42850429
1500095,1500080,76434048,1500080,42856510
1500112,1700144,76434048,1500112,42919116
1700182,1800350,12541500,1700182,42920583
1600531,1500720,94145454,1500720,42922756
2000021,1800093,1605247,2000021,42947120
1500375,1500950,40556595,1500375,42972488
1700144,1700195,98242958,1700144,42998170
1500949,1600434,93340099,1500949,43031802
1500138,1500682,32773529,1500682,43037039
1500449,1800392,42911125,1800392,43044038
2000097,2000056,94113634,2000056,43061503
1900003,1600094,53453606,1600094,43063181
2000004,2000273,52483288,2000004,43063747
1700221,1800415,22019079,1800415,43090166
1500215,1501107,24280048,1500215,43094706
1800364,1500112,80466941,1500112,43103160
2000032,1900145,17579854,2000032,43114506
2100092,1900385,93894916,1900385,43120220
1800003,1700256,92798146,1800003,43137313
1500268,1700023,93340099,1500268,43139979
1700116,1500845,98242958,1500845,43142634
1600268,1800003,74803357,1600268,43191761
1700530,2000089,48884355,1700530,43193806
1500008,1600531,78601896,1500008,43200048
2100193,2100223,24337055,2100223,43205535
1900385,2000027,94113634,1900385,43219439
1600185,2000076,74803357,2000076,43237713
1500422,1700141,22019079,1500422,43245527
1700024,1700297,88048778,1700024,43255152
1800403,1700479,63388575,1800403,43301269
1800289,2000169,20625435,1800289,43329345
1800091,1900093,51404974,1800091,43334397
1900067,1900104,29177332,1900067,43382035
1800232,1700297,20625435,1700297,43390738
1900383,2000022,51404974,1900383,43410494
1600531,1500158,94145454,1600531,43430102
1500383,1800154,47337021,1500383,43432969
1700224,1800056,38479101,1700224,43475672
1500336,1500382,17626627,1500382,43476090
1500326,2000020,35731376,1500326,43477775
1600329,1800234,32058656,1600329,43487589
1800019,1600247,53453606,1600247,43521386
2000032,1700230,28586144,2000032,43534494
1800019,1600257,98242958,1600257,43538404
2000033,1501065,7798184,1501065,43551124
1500447,1500006,24280048,1500006,43558483
2000084,1800411,52483288,2000084,43574169
1900321,1900122,51404974,1900122,43577502
2000082,2000087,52483288,2000087,43588977
2000309,2000223,69254490,2000223,43642961
1900259,1900385,24337055,1900259,43646783
1800371,1500423,95276352,1500423,43659124
2000042,1600504,34601640,1600504,43672036
1800104,1800096,61075387,1800104,43680895
1800425,2000338,24280048,1800425,43694283
1600087,1600247,53453606,1600247,43704691
1900046,2000346,94410639,1900046,43704884
1501182,1900408,66137940,1501182,43714365
2100223,2000126,24337055,2100223,43726448
1500142,1700110,69502754,1500142,43753141
1800415,1600531,22019079,1600531,43766436
2000121,1800350,20625435,1800350,43780926
1500612,1500410,37376827,1500612,43794497
1600087,1700353,98242958,1700353,43806462
1900319,1800096,24653464,1900319,43809465
1800172,1800338,12541500,1800338,43836157
1900309,1800413,38479101,1900309,43856138
2100196,1900368,83384433,1900368,43867100
1500383,1500336,16191362,1500336,43874654
1900061,1900371,35578273,1900371,43885405
1600268,1500845,53453606,1500845,43888808
1900226,1800125,20625435,1800125,43893688
1600190,1600450,69502754,1600450,43896203
2000078,1500730,95276352,2000078,43899608
1700483,2000037,48884355,1700483,43923715
1500346,1500423,1605247,1500423,43929719
1500648,1500533,67284773,1500533,43931573
2000342,1900046,94410639,2000342,43948941
1800415,1500422,22019079,1500422,43949381
2000013,2000008,70083850,2000008,43950148
2000032,1600604,46026656,1600604,43974812
1600125,1500410,3837516,1500410,43978481
1800015,1800241,80027610,1800241,44067312
1500007,1500419,40556595,1500007,44070390
1900406,1900226,24337055,1900226,44084763
1600083,2000152,37540814,2000152,44125810
1500381,1500408,26060937,1500408,44127888
1700144,1700015,78601896,1700015,44133020
1600177,1500239,90270649,1500239,44149688
1500556,1500693,47337021,1500556,44153143
1900104,1900067,94394146,1900067,44204346
1800091,1700486,51404974,1800091,44220642
2000099,2000350,70083850,2000099,44223833
1600127,1900091,48884355,1600127,44238135
1800408,1800306,63388575,1800306,44255116
1600248,1600247,53453606,1600247,44261870
2000101,1700530,44647410,1700530,44298014
1800392,1500217,94615162,1800392,44300123
1600531,1500112,54769278,1500112,44351089
1900104,2000271,67704249,2000271,44376541
2000254,1900020,69254490,1900020,44379784
2100075,1500533,37376827,2100075,44391843
1700256,1600604,53453606,1600604,44416569
1700353,1600280,98242958,1700353,44419074
1800015,1700071,86839569,1700071,44431191
1600514,1500379,3837516,1500379,44470766
1600613,1700075,38479101,1600613,44497485
1500335,1500655,3837516,1500655,44514356
1900033,2000008,70083850,2000008,44547673
1500383,1600083,37376827,1500383,44590507
1700141,1700254,63722814,1700141,44609089
1600375,1500426,20510342,1500426,44641987
1600409,1500080,76434048,1500080,44662448
1900328,1900324,81687208,1900328,44684327
1600251,2000156,88048778,1600251,44698565
1800003,1600329,32058656,1600329,44711507
2000124,2000016,81687208,2000124,44777513
1600514,2100077,3837516,1600514,44797699
1700253,1700256,98242958,1700256,44834376
1500163,2000062,70391417,1500163,44891102
1900021,2000340,73673141,2000340,44910738
1500587,1700145,47337021,1500587,44923799
1600264,1900029,48884355,1600264,44957115
2000021,1700153,1605247,2000021,44977621
2100070,2100277,70083850,2100070,44985053
1800093,1600428,35731376,1600428,45005420
1500587,1500612,3837516,1500587,45005711
1500419,1500007,40556595,1500007,45011841
1700227,1600248,83410081,1700227,45012262
1500381,1501182,69047473,1500381,45033855
1700331,1800392,24723992,1800392,45039925
1500419,1500003,40556595,1500419,45050041
1900020,1900388,23655601,1900020,45114838
2000257,2100189,34803546,2100189,45141166
1800364,1600263,83410081,1800364,45147138
2000016,1900309,81687208,1900309,45155638
1900241,1500692,87593816,1500692,45205163
1500401,1500426,36008564,1500426,45210542
1800415,1600531,7798184,1600531,45234477
